"Country","Percentile","Year","Value","Type"
"Argentina","p90p100",1990,NA,"Top 10% | share | adults | equal split"
"Norway","p90p100",1998,NA,"Top 10% | share | adults | tax unit"
"Norway","p90p100",1999,NA,"Top 10% | share | adults | tax unit"
"Norway","p90p100",2000,NA,"Top 10% | share | adults | tax unit"
"Norway","p90p100",2001,NA,"Top 10% | share | adults | tax unit"
"Norway","p90p100",2002,NA,"Top 10% | share | adults | tax unit"
"Norway","p90p100",2003,NA,"Top 10% | share | adults | tax unit"
"Norway","p90p100",2004,NA,"Top 10% | share | adults | tax unit"
"Norway","p90p100",2005,NA,"Top 10% | share | adults | tax unit"
"Norway","p90p100",2006,NA,"Top 10% | share | adults | tax unit"
"Norway","p90p100",2007,NA,"Top 10% | share | adults | tax unit"
"Norway","p90p100",2008,NA,"Top 10% | share | adults | tax unit"
"Norway","p90p100",2009,NA,"Top 10% | share | adults | tax unit"
"Norway","p90p100",2010,NA,"Top 10% | share | adults | tax unit"
"Norway","p90p100",2011,NA,"Top 10% | share | adults | tax unit"
"Norway","p90p100",2012,NA,"Top 10% | share | adults | tax unit"
"Norway","p90p100",2013,NA,"Top 10% | share | adults | tax unit"
"Norway","p90p100",2014,NA,"Top 10% | share | adults | tax unit"
"Norway","p90p100",2015,NA,"Top 10% | share | adults | tax unit"
"Norway","p90p100",2016,NA,"Top 10% | share | adults | tax unit"
"Oman","p90p100",1990,0.561034501,"Top 10% | share | adults | equal split"
"Oman","p90p100",1991,0.561034501,"Top 10% | share | adults | equal split"
"Oman","p90p100",1992,0.561034441,"Top 10% | share | adults | equal split"
"Oman","p90p100",1993,0.56103456,"Top 10% | share | adults | equal split"
"Oman","p90p100",1994,0.560989678,"Top 10% | share | adults | equal split"
"Oman","p90p100",1995,0.560944796,"Top 10% | share | adults | equal split"
"Oman","p90p100",1996,0.560899913,"Top 10% | share | adults | equal split"
"Oman","p90p100",1997,0.560855031,"Top 10% | share | adults | equal split"
"Oman","p90p100",1998,0.560810149,"Top 10% | share | adults | equal split"
"Oman","p90p100",1999,0.560765445,"Top 10% | share | adults | equal split"
"Oman","p90p100",2000,0.560720563,"Top 10% | share | adults | equal split"
"Oman","p90p100",2001,0.56067574,"Top 10% | share | adults | equal split"
"Oman","p90p100",2002,0.560630918,"Top 10% | share | adults | equal split"
"Oman","p90p100",2003,0.554865778,"Top 10% | share | adults | equal split"
"Oman","p90p100",2004,0.558883786,"Top 10% | share | adults | equal split"
"Oman","p90p100",2005,0.560734212,"Top 10% | share | adults | equal split"
"Oman","p90p100",2006,0.559961915,"Top 10% | share | adults | equal split"
"Oman","p90p100",2007,0.566024602,"Top 10% | share | adults | equal split"
"Oman","p90p100",2008,0.56803894,"Top 10% | share | adults | equal split"
"Oman","p90p100",2009,0.584331989,"Top 10% | share | adults | equal split"
"Oman","p90p100",2010,0.566679537,"Top 10% | share | adults | equal split"
"Oman","p90p100",2011,0.587727904,"Top 10% | share | adults | equal split"
"Oman","p90p100",2012,0.597110808,"Top 10% | share | adults | equal split"
"Oman","p90p100",2013,0.602105737,"Top 10% | share | adults | equal split"
"Oman","p90p100",2014,0.601718366,"Top 10% | share | adults | equal split"
"Oman","p90p100",2015,0.602838695,"Top 10% | share | adults | equal split"
"Oman","p90p100",2016,0.605337739,"Top 10% | share | adults | equal split"
"Oman","p90p100",1990,NA,"Top 10% | share | adults | individual"
"Oman","p90p100",1991,NA,"Top 10% | share | adults | individual"
"Oman","p90p100",1992,NA,"Top 10% | share | adults | individual"
"Oman","p90p100",1993,NA,"Top 10% | share | adults | individual"
"Oman","p90p100",1994,NA,"Top 10% | share | adults | individual"
"Oman","p90p100",1995,NA,"Top 10% | share | adults | individual"
"Oman","p90p100",1996,NA,"Top 10% | share | adults | individual"
"Oman","p90p100",1997,NA,"Top 10% | share | adults | individual"
"Oman","p90p100",1998,NA,"Top 10% | share | adults | individual"
"Oman","p90p100",1999,NA,"Top 10% | share | adults | individual"
"Oman","p90p100",2000,NA,"Top 10% | share | adults | individual"
"Oman","p90p100",2001,NA,"Top 10% | share | adults | individual"
"Oman","p90p100",2002,NA,"Top 10% | share | adults | individual"
"Oman","p90p100",2003,NA,"Top 10% | share | adults | individual"
"Oman","p90p100",2004,NA,"Top 10% | share | adults | individual"
"Oman","p90p100",2005,NA,"Top 10% | share | adults | individual"
"Oman","p90p100",2006,NA,"Top 10% | share | adults | individual"
"Oman","p90p100",2007,NA,"Top 10% | share | adults | individual"
"Oman","p90p100",2008,NA,"Top 10% | share | adults | individual"
"Oman","p90p100",2009,NA,"Top 10% | share | adults | individual"
"Oman","p90p100",2010,NA,"Top 10% | share | adults | individual"
"Oman","p90p100",2011,NA,"Top 10% | share | adults | individual"
"Oman","p90p100",2012,NA,"Top 10% | share | adults | individual"
"Oman","p90p100",2013,NA,"Top 10% | share | adults | individual"
"Oman","p90p100",2014,NA,"Top 10% | share | adults | individual"
"Oman","p90p100",2015,NA,"Top 10% | share | adults | individual"
"Oman","p90p100",2016,NA,"Top 10% | share | adults | individual"
"Oman","p90p100",1990,NA,"Top 10% | share | adults | tax unit"
"Oman","p90p100",1991,NA,"Top 10% | share | adults | tax unit"
"Oman","p90p100",1992,NA,"Top 10% | share | adults | tax unit"
"Oman","p90p100",1993,NA,"Top 10% | share | adults | tax unit"
"Oman","p90p100",1994,NA,"Top 10% | share | adults | tax unit"
"Oman","p90p100",1995,NA,"Top 10% | share | adults | tax unit"
"Oman","p90p100",1996,NA,"Top 10% | share | adults | tax unit"
"Oman","p90p100",1997,NA,"Top 10% | share | adults | tax unit"
"Oman","p90p100",1998,NA,"Top 10% | share | adults | tax unit"
"Oman","p90p100",1999,NA,"Top 10% | share | adults | tax unit"
"Oman","p90p100",2000,NA,"Top 10% | share | adults | tax unit"
"Oman","p90p100",2001,NA,"Top 10% | share | adults | tax unit"
"Oman","p90p100",2002,NA,"Top 10% | share | adults | tax unit"
"Oman","p90p100",2003,NA,"Top 10% | share | adults | tax unit"
"Oman","p90p100",2004,NA,"Top 10% | share | adults | tax unit"
"Oman","p90p100",2005,NA,"Top 10% | share | adults | tax unit"
"Oman","p90p100",2006,NA,"Top 10% | share | adults | tax unit"
"Oman","p90p100",2007,NA,"Top 10% | share | adults | tax unit"
"Oman","p90p100",2008,NA,"Top 10% | share | adults | tax unit"
"Oman","p90p100",2009,NA,"Top 10% | share | adults | tax unit"
"Oman","p90p100",2010,NA,"Top 10% | share | adults | tax unit"
"Oman","p90p100",2011,NA,"Top 10% | share | adults | tax unit"
"Oman","p90p100",2012,NA,"Top 10% | share | adults | tax unit"
"Oman","p90p100",2013,NA,"Top 10% | share | adults | tax unit"
"Oman","p90p100",2014,NA,"Top 10% | share | adults | tax unit"
"Oman","p90p100",2015,NA,"Top 10% | share | adults | tax unit"
"Oman","p90p100",2016,NA,"Top 10% | share | adults | tax unit"
"Palestine","p90p100",1990,0.480084896,"Top 10% | share | adults | equal split"
"Palestine","p90p100",1991,0.480084896,"Top 10% | share | adults | equal split"
"Palestine","p90p100",1992,0.480084866,"Top 10% | share | adults | equal split"
"Palestine","p90p100",1993,0.480084896,"Top 10% | share | adults | equal split"
"Palestine","p90p100",1994,0.480084866,"Top 10% | share | adults | equal split"
"Palestine","p90p100",1995,0.480084896,"Top 10% | share | adults | equal split"
"Palestine","p90p100",1996,0.480084896,"Top 10% | share | adults | equal split"
"Palestine","p90p100",1997,0.48223868,"Top 10% | share | adults | equal split"
"Palestine","p90p100",1998,0.485675186,"Top 10% | share | adults | equal split"
"Palestine","p90p100",1999,0.485675186,"Top 10% | share | adults | equal split"
"Palestine","p90p100",2000,0.485675216,"Top 10% | share | adults | equal split"
"Palestine","p90p100",2001,0.485675186,"Top 10% | share | adults | equal split"
"Palestine","p90p100",2002,0.489828646,"Top 10% | share | adults | equal split"
"Palestine","p90p100",2003,0.489828646,"Top 10% | share | adults | equal split"
"Palestine","p90p100",2004,0.489828616,"Top 10% | share | adults | equal split"
"Palestine","p90p100",2005,0.498930544,"Top 10% | share | adults | equal split"
"Palestine","p90p100",2006,0.499786288,"Top 10% | share | adults | equal split"
"Palestine","p90p100",2007,0.524284065,"Top 10% | share | adults | equal split"
"Palestine","p90p100",2008,0.499853194,"Top 10% | share | adults | equal split"
"Palestine","p90p100",2009,0.499852747,"Top 10% | share | adults | equal split"
"Palestine","p90p100",2010,0.520331502,"Top 10% | share | adults | equal split"
"Palestine","p90p100",2011,0.505135894,"Top 10% | share | adults | equal split"
"Palestine","p90p100",2012,0.505135894,"Top 10% | share | adults | equal split"
"Palestine","p90p100",2013,0.505135894,"Top 10% | share | adults | equal split"
"Palestine","p90p100",2014,0.505135894,"Top 10% | share | adults | equal split"
"Palestine","p90p100",2015,0.505135894,"Top 10% | share | adults | equal split"
"Palestine","p90p100",2016,0.505135894,"Top 10% | share | adults | equal split"
"Palestine","p90p100",1990,NA,"Top 10% | share | adults | individual"
"Palestine","p90p100",1991,NA,"Top 10% | share | adults | individual"
"Palestine","p90p100",1992,NA,"Top 10% | share | adults | individual"
"Palestine","p90p100",1993,NA,"Top 10% | share | adults | individual"
"Palestine","p90p100",1994,NA,"Top 10% | share | adults | individual"
"Palestine","p90p100",1995,NA,"Top 10% | share | adults | individual"
"Palestine","p90p100",1996,NA,"Top 10% | share | adults | individual"
"Palestine","p90p100",1997,NA,"Top 10% | share | adults | individual"
"Palestine","p90p100",1998,NA,"Top 10% | share | adults | individual"
"Palestine","p90p100",1999,NA,"Top 10% | share | adults | individual"
"Palestine","p90p100",2000,NA,"Top 10% | share | adults | individual"
"Palestine","p90p100",2001,NA,"Top 10% | share | adults | individual"
"Palestine","p90p100",2002,NA,"Top 10% | share | adults | individual"
"Palestine","p90p100",2003,NA,"Top 10% | share | adults | individual"
"Palestine","p90p100",2004,NA,"Top 10% | share | adults | individual"
"Palestine","p90p100",2005,NA,"Top 10% | share | adults | individual"
"Palestine","p90p100",2006,NA,"Top 10% | share | adults | individual"
"Palestine","p90p100",2007,NA,"Top 10% | share | adults | individual"
"Palestine","p90p100",2008,NA,"Top 10% | share | adults | individual"
"Palestine","p90p100",2009,NA,"Top 10% | share | adults | individual"
"Palestine","p90p100",2010,NA,"Top 10% | share | adults | individual"
"Palestine","p90p100",2011,NA,"Top 10% | share | adults | individual"
"Palestine","p90p100",2012,NA,"Top 10% | share | adults | individual"
"Palestine","p90p100",2013,NA,"Top 10% | share | adults | individual"
"Palestine","p90p100",2014,NA,"Top 10% | share | adults | individual"
"Palestine","p90p100",2015,NA,"Top 10% | share | adults | individual"
"Palestine","p90p100",2016,NA,"Top 10% | share | adults | individual"
"Palestine","p90p100",1990,NA,"Top 10% | share | adults | tax unit"
"Palestine","p90p100",1991,NA,"Top 10% | share | adults | tax unit"
"Palestine","p90p100",1992,NA,"Top 10% | share | adults | tax unit"
"Palestine","p90p100",1993,NA,"Top 10% | share | adults | tax unit"
"Palestine","p90p100",1994,NA,"Top 10% | share | adults | tax unit"
"Palestine","p90p100",1995,NA,"Top 10% | share | adults | tax unit"
"Palestine","p90p100",1996,NA,"Top 10% | share | adults | tax unit"
"Palestine","p90p100",1997,NA,"Top 10% | share | adults | tax unit"
"Palestine","p90p100",1998,NA,"Top 10% | share | adults | tax unit"
"Palestine","p90p100",1999,NA,"Top 10% | share | adults | tax unit"
"Palestine","p90p100",2000,NA,"Top 10% | share | adults | tax unit"
"Palestine","p90p100",2001,NA,"Top 10% | share | adults | tax unit"
"Palestine","p90p100",2002,NA,"Top 10% | share | adults | tax unit"
"Palestine","p90p100",2003,NA,"Top 10% | share | adults | tax unit"
"Palestine","p90p100",2004,NA,"Top 10% | share | adults | tax unit"
"Palestine","p90p100",2005,NA,"Top 10% | share | adults | tax unit"
"Palestine","p90p100",2006,NA,"Top 10% | share | adults | tax unit"
"Palestine","p90p100",2007,NA,"Top 10% | share | adults | tax unit"
"Palestine","p90p100",2008,NA,"Top 10% | share | adults | tax unit"
"Palestine","p90p100",2009,NA,"Top 10% | share | adults | tax unit"
"Palestine","p90p100",2010,NA,"Top 10% | share | adults | tax unit"
"Palestine","p90p100",2011,NA,"Top 10% | share | adults | tax unit"
"Palestine","p90p100",2012,NA,"Top 10% | share | adults | tax unit"
"Palestine","p90p100",2013,NA,"Top 10% | share | adults | tax unit"
"Palestine","p90p100",2014,NA,"Top 10% | share | adults | tax unit"
"Palestine","p90p100",2015,NA,"Top 10% | share | adults | tax unit"
"Palestine","p90p100",2016,NA,"Top 10% | share | adults | tax unit"
"Poland","p90p100",1990,NA,"Top 10% | share | adults | equal split"
"Poland","p90p100",1991,NA,"Top 10% | share | adults | equal split"
"Poland","p90p100",1992,0.271534741,"Top 10% | share | adults | equal split"
"Poland","p90p100",1993,0.276151389,"Top 10% | share | adults | equal split"
"Poland","p90p100",1994,0.304536939,"Top 10% | share | adults | equal split"
"Poland","p90p100",1995,0.334421516,"Top 10% | share | adults | equal split"
"Poland","p90p100",1996,0.321091324,"Top 10% | share | adults | equal split"
"Poland","p90p100",1997,0.320260733,"Top 10% | share | adults | equal split"
"Poland","p90p100",1998,0.340299398,"Top 10% | share | adults | equal split"
"Poland","p90p100",1999,0.341048777,"Top 10% | share | adults | equal split"
"Poland","p90p100",2000,0.348586261,"Top 10% | share | adults | equal split"
"Poland","p90p100",2001,0.339106351,"Top 10% | share | adults | equal split"
"Poland","p90p100",2002,0.352484167,"Top 10% | share | adults | equal split"
"Poland","p90p100",2003,0.351053774,"Top 10% | share | adults | equal split"
"Poland","p90p100",2004,0.363112897,"Top 10% | share | adults | equal split"
"Poland","p90p100",2005,0.365454614,"Top 10% | share | adults | equal split"
"Poland","p90p100",2006,0.378264874,"Top 10% | share | adults | equal split"
"Poland","p90p100",2007,0.383755297,"Top 10% | share | adults | equal split"
"Poland","p90p100",2008,0.387135625,"Top 10% | share | adults | equal split"
"Poland","p90p100",2009,0.380580068,"Top 10% | share | adults | equal split"
"Poland","p90p100",2010,0.378134161,"Top 10% | share | adults | equal split"
"Poland","p90p100",2011,0.377485812,"Top 10% | share | adults | equal split"
"Poland","p90p100",2012,0.378280491,"Top 10% | share | adults | equal split"
"Poland","p90p100",2013,0.378495455,"Top 10% | share | adults | equal split"
"Poland","p90p100",2014,0.390322685,"Top 10% | share | adults | equal split"
"Poland","p90p100",2015,0.395262927,"Top 10% | share | adults | equal split"
"Poland","p90p100",2016,NA,"Top 10% | share | adults | equal split"
"Poland","p90p100",1990,NA,"Top 10% | share | adults | individual"
"Poland","p90p100",1991,NA,"Top 10% | share | adults | individual"
"Poland","p90p100",1992,NA,"Top 10% | share | adults | individual"
"Poland","p90p100",1993,NA,"Top 10% | share | adults | individual"
"Poland","p90p100",1994,NA,"Top 10% | share | adults | individual"
"Poland","p90p100",1995,NA,"Top 10% | share | adults | individual"
"Poland","p90p100",1996,NA,"Top 10% | share | adults | individual"
"Poland","p90p100",1997,NA,"Top 10% | share | adults | individual"
"Poland","p90p100",1998,NA,"Top 10% | share | adults | individual"
"Poland","p90p100",1999,NA,"Top 10% | share | adults | individual"
"Poland","p90p100",2000,NA,"Top 10% | share | adults | individual"
"Poland","p90p100",2001,NA,"Top 10% | share | adults | individual"
"Poland","p90p100",2002,NA,"Top 10% | share | adults | individual"
"Poland","p90p100",2003,NA,"Top 10% | share | adults | individual"
"Poland","p90p100",2004,NA,"Top 10% | share | adults | individual"
"Poland","p90p100",2005,NA,"Top 10% | share | adults | individual"
"Poland","p90p100",2006,NA,"Top 10% | share | adults | individual"
"Poland","p90p100",2007,NA,"Top 10% | share | adults | individual"
"Poland","p90p100",2008,NA,"Top 10% | share | adults | individual"
"Poland","p90p100",2009,NA,"Top 10% | share | adults | individual"
"Poland","p90p100",2010,NA,"Top 10% | share | adults | individual"
"Poland","p90p100",2011,NA,"Top 10% | share | adults | individual"
"Poland","p90p100",2012,NA,"Top 10% | share | adults | individual"
"Poland","p90p100",2013,NA,"Top 10% | share | adults | individual"
"Poland","p90p100",2014,NA,"Top 10% | share | adults | individual"
"Poland","p90p100",2015,NA,"Top 10% | share | adults | individual"
"Poland","p90p100",2016,NA,"Top 10% | share | adults | individual"
"Poland","p90p100",1990,NA,"Top 10% | share | adults | tax unit"
"Poland","p90p100",1991,NA,"Top 10% | share | adults | tax unit"
"Poland","p90p100",1992,NA,"Top 10% | share | adults | tax unit"
"Poland","p90p100",1993,NA,"Top 10% | share | adults | tax unit"
